;; Experiment Time: Thu Nov 29 15:20:08 PST 2012
;; Number of Subjects Used: 10
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.percentChoices.0,period.1.numSwitches,period.1.dragTimes.0,period.1.dragTimes.1,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.dragTimes.1,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.dragTimes.1,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.dragTimes.1,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.dragTimes.2,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.percentChoices.0,period.3.dragTimes.1,period.3.dragTimes.2,period.3.dragTimes.3,period.3.dragTimes.4,period.3.dragTimes.5,period.3.dragTimes.6,period.4.dragTimes.2,period.6.dragTimes.2,period.6.dragTimes.3,period.7.dragTimes.1,period.7.dragTimes.2,period.7.dragTimes.3,period.1.dragTimes.2,period.1.dragTimes.3,period.1.dragTimes.4,period.1.dragTimes.5,period.2.dragTimes.1,period.5.dragTimes.2,period.8.dragTimes.2,period.8.dragTimes.3,period.9.dollarChoices.0,period.0.dragTimes.2,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.0.dragTimes.6,period.0.dragTimes.7,period.0.dragTimes.8,period.0.dragTimes.9,period.0.dragTimes.10,period.9.dragTimes.3,period.9.dragTimes.4,period.2.dragTimes.2,period.1.dollarChoices.0,period.4.dollarChoices.0,period.4.dragTimes.3,period.4.dragTimes.4,period.4.dragTimes.5,period.7.dollarChoices.0,period.2.dragTimes.3,period.3.percentChoices.0,period.4.dragTimes.6,period.4.dragTimes.7,period.0.dollarChoices.1,period.2.dragTimes.4,period.2.dragTimes.5,period.2.dragTimes.6,period.5.dragTimes.3,period.5.dragTimes.4,period.7.dragTimes.4,period.2.percentChoices.0,period.1.dragTimes.6,period.3.dragTimes.7,period.8.dragTimes.4,period.8.dragTimes.5,period.8.dragTimes.6,period.6.percentChoices.0,period.8.dollarChoices.0,period.4.dragTimes.8,period.6.dragTimes.4,period.0.dragTimes.11,period.0.dragTimes.12,period.0.dragTimes.13,period.0.dragTimes.14,period.0.dragTimes.15,period.0.dragTimes.16,period.0.dragTimes.17,period.0.dragTimes.18,period.0.dragTimes.19,period.0.dragTimes.20,period.0.dragTimes.21,period.0.dragTimes.22,period.0.dragTimes.23,period.0.dragTimes.24,period.1.dragTimes.7,period.2.dragTimes.7,period.2.dragTimes.8,period.9.dragTimes.5,period.0.percentChoices.1,period.6.dragTimes.5,period.6.dragTimes.6,period.6.dragTimes.7,period.9.dragTimes.6,period.7.dragTimes.5,period.7.dragTimes.6,period.5.dragTimes.5,period.0.betTime,period.0.betResult,period.5.betTime,period.5.betResult,period.8.betTime,period.8.betResult,period.1.betTime,period.1.betResult,period.2.betTime,period.2.betResult,period.3.betTime,period.3.betResult,period.3.dragTimes.8,period.3.dragTimes.9,period.3.dragTimes.10,period.9.betTime,period.9.betResult,period.6.betTime,period.6.betResult,period.7.betTime,period.7.betResult,period.6.dollarChoices.0,period.8.dragTimes.7,period.8.dragTimes.8,period.4.betTime,period.4.betResult,period.6.dragTimes.8,period.6.dragTimes.9,period.9.dragTimes.7,period.5.dragTimes.6,period.5.dragTimes.7,period.8.view.0.index,period.8.view.0.time,period.4.view.0.index,period.4.view.0.time,period.4.dragTimes.9,period.4.dragTimes.10,period.3.dollarChoices.0,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
9,0,0,6,0.0,6,false,2.8977273,0.10227275,0.96590906,0.034090918,,N/A,1,3542,5523,0.0030681824,1.0707138,0.3695012,false,3.640077,0.65831184,0.8468468,0.15315315,percent,N/A,0,842,3182,0.019749355,2.9740586,0.81703174,false,5.7867227,3.131638,0.648855,0.35114503,percent,0,1124,0.09394914,0.11152514,0.019272592,false,6.4691577,2.6557593,0.7089552,0.29104477,percent,0,983,0.079672776,0.1046858,0.016182292,false,6.3879704,2.9221568,0.68613136,0.3138686,percent,0,1451,2933,0.0876647,1.3691338,0.21433002,false,6.3784065,4.5463114,0.5838509,0.41614908,percent,0,1420,5413,0.13638934,0.37762207,0.0592032,false,7.020021,4.4301105,0.6130952,0.38690478,percent,0,1123,2356,0.13290331,1.0954382,0.15604487,false,7.8105593,4.958007,0.61170214,0.38829786,percent,0,936,0.1487402,-3.692792,-0.47279483,false,0.33927688,9.635463,0.034013607,0.9659864,percent,0,921,6022,0.28906387,-0.16094047,-0.4743632,false,0.6122206,9.523431,0.060402688,0.9395973,percent,0,1388,4492,N/A,0.2857029,0.35610005,0.5816532,10.904392,2730,3042,N/A,N/A,N/A,N/A,N/A,N/A,3682,N/A,1716,2964,N/A,6100,N/A,N/A,N/A,3027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,7,0.0,7,false,1.5,1.5,0.5,0.5,,2075,1,3042,3542,0.044999998,0.5542518,0.3695012,false,2.897423,0.8180959,0.7798165,0.22018349,dollar,N/A,0,2792,5444,0.024542877,2.3672867,0.81703174,false,5.5950155,1.8067241,0.7559055,0.24409452,dollar,0,1451,0.054201722,0.10783045,0.019272592,false,3.8405998,3.7242177,0.50769234,0.49230766,dollar,0,1654,0.11172653,0.062149707,0.016182292,false,3.4331787,4.3060207,0.44360903,0.556391,dollar,0,2636,6552,0.12918063,0.7358332,0.21433002,false,6.473027,2.215991,0.74496645,0.25503352,dollar,0,1794,4851,0.06647973,0.38322392,0.0592032,false,4.8374166,4.3128767,0.52866244,0.47133753,dollar,0,1826,6131,0.12938629,0.7548541,0.15604487,false,8.11231,1.9843063,0.80346817,0.1965318,dollar,0,2278,0.05952919,-3.8354585,-0.47279483,false,3.840928,3.2589693,0.5409836,0.45901638,dollar,0,1232,5054,0.097769074,-1.821995,-0.4743632,false,0.0,5.746876,0.0,1.0,dollar,0,2043,N/A,N/A,0.17240627,0.0,0.5816532,5.919282,N/A,5819,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6412,N/A,N/A,N/A,N/A,N/A,N/A,4150,N/A,N/A,N/A,N/A,7364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,8,0.0,8,false,1.3636364,1.6363636,0.45454547,0.54545456,,1591,1,2465,3354,0.049090907,0.5038653,0.3695012,false,1.7954504,1.8632033,0.49074075,0.5092593,dollar,N/A,0,1544,1763,0.055896096,1.46694,0.81703174,false,3.057307,2.9262798,0.5109489,0.4890511,dollar,0,1170,0.08778839,0.05892223,0.019272592,false,2.8026829,3.328186,0.45714286,0.54285717,dollar,0,1139,0.09984558,0.045353834,0.016182292,false,2.920287,3.3561504,0.4652778,0.5347222,dollar,0,671,811,0.10068451,0.62590516,0.21433002,false,3.8432977,3.2318642,0.54320985,0.45679015,dollar,0,1061,2184,0.096955925,0.22753553,0.0592032,false,4.13894,3.2675838,0.5588235,0.44117644,dollar,0,780,3417,0.09802751,0.6458603,0.15604487,false,4.232672,3.9708571,0.5159575,0.48404253,dollar,0,1108,0.11912571,-2.0011857,-0.47279483,false,3.7135227,3.0145066,0.5519481,0.44805193,dollar,0,1950,2137,0.09043519,-1.7615585,-0.4743632,false,2.8389258,2.5768714,0.5241935,0.47580647,dollar,0,1794,2106,2278,0.07730614,1.6512703,0.5816532,7.732997,N/A,1326,4851,N/A,N/A,N/A,N/A,3650,N/A,N/A,1295,3479,N/A,5179,6583,N/A,N/A,1342,N/A,3744,N/A,N/A,8752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4353,N/A,3775,N/A,N/A,N/A,N/A,N/A,N/A,4633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,9,0.0,9,false,1.5,1.5,0.5,0.5,,N/A,1,1825,6099,0.044999998,0.5542518,0.3695012,false,1.2612313,2.4542875,0.33944955,0.6605504,percent,N/A,0,1123,6599,0.07362863,1.030466,0.81703174,false,1.3554454,4.027609,0.25179857,0.74820143,percent,0,921,0.12082826,0.026122946,0.019272592,false,1.4799284,4.05033,0.26760563,0.73239434,percent,0,920,0.1215099,0.023948634,0.016182292,false,1.3217877,4.354124,0.23287672,0.7671233,percent,0,1092,3838,0.13062371,0.2832988,0.21433002,false,1.8212453,4.301239,0.29746836,0.70253164,percent,0,858,5101,0.12903717,0.10782355,0.0592032,false,1.2414831,5.1211176,0.19512196,0.80487806,percent,0,921,5117,0.15363352,0.19372706,0.15604487,false,1.788388,4.9375057,0.26589596,0.73410404,percent,0,718,0.14812517,-0.8455406,-0.47279483,false,1.2400516,4.960206,0.20000002,0.79999995,percent,0,655,3869,0.14880618,-0.58823484,-0.4743632,false,1.051511,4.8291616,0.17880794,0.821192,percent,0,1825,2262,N/A,0.14487484,0.61161476,0.5816532,6.855183,1060,6474,N/A,N/A,N/A,N/A,N/A,4836,N/A,N/A,1779,4244,6662,N/A,N/A,N/A,N/A,4243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,0,0.0,0,false,2.215909,0.784091,0.7386363,0.26136366,,N/A,1,1934,4196,0.023522729,-0.45969844,-0.20745367,false,1.1178746,1.4904995,0.42857143,0.5714286,percent,N/A,0,1685,2231,0.044714984,-0.95609784,-0.85528183,false,0.8859803,1.1245134,0.44067797,0.559322,percent,0,2558,0.033735402,0.81625175,0.92129785,false,2.4028656,0.9814522,0.71,0.29000002,percent,0,1311,0.029443566,-0.5901151,-0.24558803,false,1.224222,1.666302,0.42352942,0.57647055,percent,0,1794,4025,0.04998906,0.3195327,0.2610088,false,1.94248,1.363144,0.58762884,0.41237116,percent,0,1872,4227,0.040894322,-3.1294806,-1.6110748,false,0.33809415,1.4538049,0.18867925,0.8113208,percent,0,1700,2231,0.043614145,-0.42310527,-1.2514422,false,0.40701574,1.1871293,0.25531915,0.7446809,percent,0,3759,0.035613876,0.13241002,0.32531917,false,1.179596,0.6066493,0.6603774,0.33962262,percent,0,2589,3198,0.018199477,1.5370363,1.3030193,false,4.4900107,0.47621346,0.90410954,0.09589045,percent,0,1513,2231,4961,0.014286404,-0.94931084,-0.2114273,4.1248407,3057,6506,N/A,N/A,N/A,N/A,N/A,4509,6178,N/A,N/A,N/A,N/A,2652,3416,5195,5834,N/A,4945,6583,N/A,N/A,4883,5413,6770,7613,9110,10343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5819,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,1,0.0,1,false,2.1136363,0.88636374,0.70454544,0.2954546,,N/A,1,1997,2465,0.026590912,-0.4384816,-0.20745367,false,1.7081838,0.9224193,0.64935064,0.35064936,percent,N/A,0,764,3307,0.02767258,-1.4609785,-0.85528183,false,1.0263362,0.65001285,0.6122449,0.38775507,percent,0,687,0.019500386,0.94556135,0.92129785,false,1.7932954,1.4549379,0.5520833,0.4479167,percent,0,765,0.04364814,-0.4404119,-0.24558803,false,1.4677578,1.4336237,0.5058824,0.49411762,percent,0,593,5148,0.043008707,0.3830977,0.2610088,false,1.5219598,1.8601732,0.45,0.55,percent,0,437,3292,0.055805195,-2.451991,-1.6110748,false,0.9221009,1.2977716,0.41538462,0.58461535,percent,0,718,1108,0.038933147,-1.1539559,-1.2514422,false,0.57890797,1.0216024,0.3617021,0.6382979,percent,0,718,0.030648071,0.18832986,0.32531917,false,0.53926766,1.3144649,0.29090908,0.7090909,percent,0,702,5569,0.03943395,0.7026762,1.3030193,false,0.8176201,2.5209954,0.24489796,0.75510204,percent,0,1747,5382,N/A,0.07562986,-0.17286721,-0.2114273,3.25843,1279,3214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1732,N/A,N/A,N/A,N/A,N/A,N/A,3339,N/A,N/A,N/A,N/A,6162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,2,0.0,2,false,1.5,1.5,0.5,0.5,,N/A,1,1217,1341,0.044999998,-0.3111805,-0.20745367,false,1.3649266,1.3990498,0.49382716,0.50617284,percent,N/A,0,795,936,0.041971494,-1.1673969,-0.85528183,false,1.952818,0.06851995,0.9661017,0.033898313,percent,0,702,0.0020555984,1.7991271,0.92129785,false,0.92042756,4.0566998,0.1849315,0.81506854,percent,0,1202,0.12170099,-0.226046,-0.24558803,false,0.98648334,3.9119165,0.2013889,0.7986111,percent,0,1076,1232,0.11735749,0.25748083,0.2610088,false,0.98710895,4.322856,0.18589744,0.81410253,percent,0,1139,1264,0.12968567,-1.5903064,-1.6110748,false,4.6496406,0.0,1.0,0.0,percent,0,1202,1373,0.0,-5.8187566,-1.2514422,false,1.2961162,0.03410828,0.974359,0.025640996,percent,0,1357,0.0010232484,0.42165145,0.32531917,false,1.8295687,0.0,1.0,0.0,percent,0,1591,1732,0.0,2.3839633,1.3030193,false,1.9044327,4.8290973,0.28282827,0.7171717,percent,0,1857,1997,5148,0.14487292,-0.40264904,-0.2114273,6.515472,2948,1436,6194,N/A,N/A,N/A,N/A,3822,2715,4478,1498,1935,N/A,5319,N/A,N/A,N/A,842,5289,2231,N/A,N/A,1794,1919,3666,3806,4274,4430,4836,5085,5335,N/A,N/A,1388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5585,6521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,3,0.0,3,false,1.4318181,1.5681819,0.47727272,0.5227273,,N/A,1,5726,6459,0.047045454,-0.29703593,-0.20745367,false,1.3555101,1.4232856,0.4878049,0.5121951,percent,N/A,0,1856,3947,0.042698566,-1.1593431,-0.85528183,false,1.6678761,0.37442124,0.81666666,0.18333337,percent,0,1872,0.011232637,1.5366107,0.92129785,false,1.7966115,2.7796633,0.39259258,0.60740745,percent,0,2449,0.0833899,-0.4412263,-0.24558803,false,2.4729867,1.7954559,0.5793651,0.4206349,percent,0,1576,2184,0.053863678,0.6454713,0.2610088,false,1.9016876,3.1581597,0.37583894,0.62416106,percent,0,1872,2621,0.09474479,-3.063761,-1.6110748,false,1.9351338,1.697486,0.53271025,0.46728975,percent,0,1076,1809,0.05092458,-2.421708,-1.2514422,false,1.5234066,0.77863014,0.6617647,0.33823532,percent,0,1592,0.023358904,0.49559337,0.32531917,false,1.4555517,1.4555517,0.5,0.5,percent,0,1186,3105,0.043666553,1.896612,1.3030193,false,1.0182505,5.8379693,0.14851485,0.85148513,percent,0,2434,3011,3448,0.17513907,-0.21528594,-0.2114273,6.837309,1872,3182,3744,N/A,N/A,N/A,N/A,3182,2340,2776,2933,N/A,N/A,N/A,N/A,N/A,N/A,2480,3183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3182,N/A,N/A,4040,6100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,4,0.0,4,false,2.0113637,0.98863626,0.67045456,0.3295454,,N/A,1,2918,3760,0.029659087,-0.4172648,-0.20745367,false,1.5644906,1.0883412,0.5897436,0.41025642,percent,N/A,0,1061,3432,0.032650236,-1.3380803,-0.85528183,false,0.84252614,0.9436293,0.4716981,0.5283019,percent,0,1076,0.02830888,0.7762175,0.92129785,false,2.036589,1.0522375,0.6593407,0.34065932,percent,0,1389,0.031567123,-0.5001619,-0.24558803,false,1.185975,1.49094,0.44303796,0.556962,percent,0,1263,1965,0.044728197,0.3095499,0.2610088,false,1.7911364,1.2842108,0.5824176,0.4175824,percent,0,1810,N/A,0.038526323,-2.8856547,-1.6110748,false,1.0288031,0.6515753,0.6122449,0.3877551,percent,0,2356,3760,0.01954726,-1.2874876,-1.2514422,false,0.27584425,0.6896106,0.2857143,0.71428573,percent,0,1201,0.020688318,0.08973742,0.32531917,false,0.37544295,0.7167547,0.34375,0.65624994,percent,0,1966,3245,0.02150264,0.4892094,1.3030193,false,1.7097054,0.41032934,0.8064516,0.19354841,percent,0,1358,1982,4010,0.01230988,-0.3614784,-0.2114273,1.8065228,1950,2668,N/A,N/A,N/A,N/A,N/A,3416,4665,5772,2199,N/A,N/A,4696,5523,N/A,N/A,2558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3291,N/A,N/A,4414,5007,5709,N/A,N/A,N/A,6427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10,0,0,5,0.0,5,false,2.7954545,0.2045455,0.9318182,0.068181835,,N/A,1,8284,N/A,0.006136365,-0.57992727,-0.20745367,false,2.3123825,0.17002797,0.93150693,0.06849309,percent,N/A,0,1389,N/A,0.005100839,-1.9777387,-0.85528183,false,1.1582692,0.0,1.0,0.0,percent,0,1450,0.0,1.0671109,0.92129785,false,1.7596607,1.1505475,0.60465115,0.39534885,percent,0,2745,0.034516424,-0.43215162,-0.24558803,false,2.049239,0.5123098,0.79999995,0.20000002,percent,0,858,3260,0.015369293,0.5348694,0.2610088,false,1.5940406,1.5940406,0.5,0.5,percent,0,2527,N/A,0.047821216,-2.5681188,-1.6110748,false,1.9601485,0.0,1.0,0.0,percent,0,1934,3635,0.0,-2.4530125,-1.2514422,false,0.5607826,0.0,1.0,0.0,percent,0,1544,0.0,0.18243334,0.32531917,false,0.7763881,0.0,1.0,0.0,percent,0,1903,3011,0.0,1.0116487,1.3030193,false,0.0,2.8574126,0.0,1.0,percent,0,4758,5211,5429,0.08572237,-0.0,-0.2114273,2.943135,7285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1950,2886,N/A,N/A,N/A,N/A,N/A,2496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
